name,lat,lon,open,close,province
ร้านปี้ดาเต้าหู้นมสด,18.2977721,98.8158195,15:00,22:00,Lamphun
แม่กิ่งเส้นแซ่บ เตี๋ยวรสเจ็บ,18.2973295,98.8141917,10:00,17:00,Lamphun
ร้านลาบกาดใหม่ชัยมงคล,18.3019691,98.8162942,16:00,23:00,Lamphun
ร้านยำปูม้าเจ็ดยอด สาขา บ้านโฮ่ง,18.3017654,98.8161978,10:00,22:00,Lamphun
หน้าบ้าน NAH BAAN,18.3103722,98.7920818,8:00,17:00,Lamphun
ร้านป้าต้อยปิ้งย่าง,18.2975921,98.8157351,8:00,0:00,Lamphun
Kikuya izakaya,18.3017358,98.8156125,10:00,22:00,Lamphun
บ้านโฮ่งโภชนา ข้าวแกง 10 บาท,18.2950407,98.8157435,6:30,14:30,Lamphun
ร้านก๋วยเตี๋ยวพันสตางค์,18.2984943,98.8169021,8:30,15:30,Lamphun
บุญเริดบาร์,18.3018487,98.8158467,18:00,2:00,Lamphun
หลบมุม ปิ้งย่าง,18.307222,98.8203537,17:00,0:00,Lamphun
นารา นาวา ขนมจีน,18.2748819,98.8244938,0:00,24:00:00,Lamphun
นุ้ยกาแฟสด,18.3033458,98.808264,10:30,20:00,Lamphun
ก๋วยเตี๋ยวบ้านแม่,18.2880775,98.8162759,8:00,18:00,Lamphun
Bunjin’s Farm,18.3054223,98.828903,10:00,17:00,Lamphun
ร้านกระเพราถาดยักษ์​,18.3017904,98.8162396,8:00,20:00,Lamphun
ร้านข้าวขาหมูหน้าอำเภอบ้านโฮ่ง,18.3312602,98.8173049,10:00,21:00,Lamphun
ร้านอำไพไส้กรอกอีสาน,18.2975165,98.815871,14:00,20:00,Lamphun
ข้าวมันไก่บ้านสวน คุณกุ้ง,18.3029751,98.8089176,7:00,15:00,Lamphun
ลาบไก่ม่วงโตน,18.3449814,98.796317,8:00,19:30,Lamphun
บังแมนข้าวมันไก่,18.2977384,98.8158338,7:30,22:00,Lamphun
ครัวป้าศรี,18.3047171,98.8201767,9:00,19:00,Lamphun
ก๋วยเตี๋ยวกาละมัง By พี่อุ้ม,18.3054699,98.8197977,8:00,15:00,Lamphun
ก๋วยเตี๋ยวกาละมัง By พี่อุ้ม,18.3054699,98.8197977,0:30,15:00,Lamphun
ร้านก๋วยเตี๋ยวดอนไชย,18.3413906,98.8152542,9:00,18:30,Lamphun
บูมหมูกระทะบุฟเฟ่ต์ 149,18.3294226,98.8171779,17:00,0:00,Lamphun
Pa'Ka Coffee,18.204761,98.8412124,9:00,17:00,Lamphun
ก๊อตซิล่าหนังควายจี่ บ้านดอยโตน,18.1849504,98.8526426,10:00,23:00,Lamphun
ร้านชาลินีข้าวมันไก่ & ข้าวขาหมู,18.3410974,98.8152727,7:30,16:30,Lamphun
