name,lat,lon,open,close,province
ร้านอาหารสีทอง และ รีสอร์ท,18.724305,99.9673462,"	
7:00",20:00,Lampang
ร้านอาหารอร่อย,18.6058873,100.0348698,"	
7:00",16:00,Lampang
ครัวทองสุข,18.7673102,99.9721894,"	
9:00",22:00,Lampang
ตำ ตาม ปาก At Lampang,18.7282579,99.9260341,10:00,17:00,Lampang
ข้าวแกงเมืองตรัง,18.8896334,99.9453612,"	
7:00",18:00,Lampang
ครัวต.แตงก๋วยเตี๋ยว&อาหารตามสั่ง,18.7440283,99.9740128,"	
7:30",16:30,Lampang
ร้านคูปอง,18.7482931,99.9758608,18:30,0:00,Lampang
ร้านข้าวแกง บางจาก งาว (ปั๊มเอสโซ่ เดิม),18.7481331,99.972895,8:00,20:00,Lampang
ร้านอาหาร ครัวสง่า,18.7475404,99.9723237,"	
7:00",16:00,Lampang
ร้านเติมเต็ม อ.งาว,18.7527684,99.9806419,"	
10:00",19:00,Lampang
ร้านอาหาร ยอแป่ง,18.8668716,99.9478117,"	
7:00",20:00,Lampang
ป้าลัยโภชนา,18.8406875,99.9481875,8:00,16:00,Lampang
ร้านโกกรณ์สุกี้,18.7591664,99.9776382,8:30,21:00,Lampang
ร้านข้าวซอยป้าวาลย์,18.7772443,99.9692707,"	
8:00",17:30,Lampang
ครัวอินเตอร์ & Sport Garden,18.780133,99.9684459,"	
9:00",20:00,Lampang
ร้านอาหารน้ำฝน,18.7464584,99.9751046,"	
18:00",0:00,Lampang
ร้านหม่าล่า grill station @รพ.งาว,18.7550017,99.9825645,15:30,21:30,Lampang
Nong Oong น้องอ้อง ข้าวซอย ก๋วยเตี๋ยว อาหารตามสั่ง,18.7565878,99.9826098,"	
6:00",17:00,Lampang
ลาบลุงมา,18.7968857,99.9621699,"	
9:00",20:00,Lampang
ร้านอภิรมย์,18.7530052,99.9778373,16:30,0:00,Lampang
เตี๋ยวเรือโกมิน,18.7855571,99.967333,"	
8:00",16:00,Lampang
ครัวห่มฟ้า,18.7170839,99.5845876,9:00,17:00,Lampang
สวนอาหารแอ่วอิ่ม,18.7177355,99.5614384,9:00,23:00,Lampang
ร้านฮักหนาแจ้ห่ม อาหาร&เครื่องดื่ม,18.7205601,99.5617939,8:00,17:00,Lampang
กิ๋นก๋อ Kin Koh,18.705773,99.5653162,8:00,15:00,Lampang
ครัวสุขใจ,18.6804449,99.5494656,"	
11:00",23:00,Lampang
ลาบเเจ้ห่ม,18.7241069,99.5732459,8:00,17:00,Lampang
สอง บะหมี่ เกี๊ยว เย็นตาโฟในอำเภอ แจ้ห่ม ลำปาง,18.7073159,99.5693614,8:30,20:30,Lampang
ส้มตำอร่อยบอกต่อ A-Roii Boktor By Barbeer,18.7028261,99.5690128,10:00,19:00,Lampang
ก๋วยเตี๋ยวเรืออยุธยา สาขาแจ้ห่ม ลำปาง,18.6758209,99.5485145,9:00,15:00,Lampang
ก๋วยเตี๋ยวน้ำตกสูตรคุณแม่,18.7087728,99.5704757,9:30,15:00,Lampang
ต๊ะต๋อนยอน,18.7350283,99.578955,"	
11:00",21:00,Lampang
ร้านตรัยคูณ,18.7665401,99.5032707,7:00,22:00,Lampang
ภรณีข้าวมันไก่,18.7451849,99.5762211,7:00,17:00,Lampang
ร้านรวมรส,18.7527195,99.5716721,8:00,17:00,Lampang
Tiny house homestay & cafe,18.7578571,99.5660355,9:00,15:00,Lampang
สวนอาหารสมหวัง,18.719405,99.561816,10:00,22:00,Lampang
ณะ แจ้ห่ม,18.7205619,99.5683293,9:00,17:00,Lampang
นฤมล โต๊ะจีน แจ้ห่ม,18.7057589,99.5654974,7:00,22:00,Lampang
ล้าน-ฮิมตาง,18.6371301,99.5413064,9:00,23:30,Lampang
ร้านอาหารตามสั่ง ก๋วยเตี๋ยวริมทาง บ้านสันกลาง,18.7403154,99.5768521,9:00,19:00,Lampang
กุ๊กเอกรักอร่อยข้าวต้มบาทเดียว,18.7005896,99.5540231,10:00,0:00,Lampang
เปรี้ยวปากอยากตำ,18.6756097,99.5465482,9:00,18:00,Lampang
แจ้ห่มราดหน้ายอดผัก,18.7029729,99.5660512,8:30,17:30,Lampang
ร้านยำอีเป๋อ,18.7025925,99.5542813,8:00,21:00,Lampang
ร้านบ้านเป้,18.7429317,99.6068172,9:00,18:00,Lampang
ชินจัง ข้าวมันไก่,18.7289632,99.5990903,7:00,14:00,Lampang
ร้านดาวดึงส์ อาหารตามสั่ง,18.7428817,99.5756921,9:00,17:00,Lampang
ครัวเจริญสิน,18.577791,99.5696502,8:00,19:00,Lampang
เฮง เฮง ก๋วยเตี๋ยวเรือรสเด็ด,18.7239573,99.5713648,10:30,17:30,Lampang
ร้านบัวลอย,18.6365264,99.5417699,8:00,19:00,Lampang
ล่องแพเขื่อนกิ่วลม ลำปาง,18.5772101,99.5690942,10:00,22:00,Lampang
OK DEAL,18.7064884,99.5764897,17:30,23:00,Lampang
ลาบด่าผัว(สันลมจอยฮั่งแฮ้ง),18.7781338,99.5821062,7:00,23:00,Lampang
อีสานรสแซบ เย็นเหล้าเช้ากาแฟ,18.7568565,99.5710143,6:00,20:00,Lampang
บ้านขนมจีน เก้าตื้อ,18.684313,99.549,8:00,18:00,Lampang
ร้านก๋วยเตี๋ยวเนื้อตุ๋นลูกชิ้นปู่โย่ง,18.7042755,99.5624082,10:00,20:30,Lampang
ก๋วยเตี๋ยวดูปลา,18.7137209,99.5689108,9:00,17:00,Lampang
ร้านชายสี่บะหมี่เกี๊ยว,18.7032543,99.5671737,10:30,21:00,Lampang
ส้มตำต่อนยอน By Charin,18.7035433,99.568285,10:00,22:00,Lampang
ครัวคุ้มเกล้า (แม๊ก อาหารตามสั่ง),18.7038475,99.5617524,7:30,20:00,Lampang
ข้าวซอยบ้านม่วง,18.7020058,99.5793,10:30,14:30,Lampang
ร้านท้าพิสูจน์ก๋วยเตี๋ยวเป็ด,18.6985341,99.552888,7:00,17:00,Lampang
ร้านครัวไทย หมูแดง หมูกรอบ ขาหมู,18.7032214,99.5675435,7:00,17:00,Lampang
ร้านครัวอีสาน,18.7573715,99.5712867,11:00,20:00,Lampang
ร้านจิจุ่มป้าจิ๋ว,18.7090729,99.569148,16:00,21:00,Lampang
ร้านจิจุ่มป้าจันทร์ ซอย5,18.709441,99.569311,9:00,15:00,Lampang
ก๋วยเตี๋ยวไก่พื้นเมืองบ้านแป้น,18.6708167,99.5477128,8:30,15:00,Lampang
ครัวบ้านเพื่อน,18.7409467,99.5776641,16:00,21:00,Lampang
เฮือนฮิมนา,18.7226982,99.5614964,9:00,17:00,Lampang
จิจุ่มป้าไล,18.711114,99.5687035,9:30,20:00,Lampang
ไส้กรอกข้าว แจ้ห่ม,18.7120368,99.5687639,9:00,17:00,Lampang
นาวขวัญปลาเผาข้าวเหนียวปิ้ง,18.757248,99.567286,7:00,19:00,Lampang
บ้านเลขที่ 301 แม่เดือน,18.7167425,99.5954452,7:00,19:00,Lampang
ร้านเขากวางคาเฟ่,18.7270958,99.5800573,17:00,0:00,Lampang
ร้านก๋วยเตี๋ยวเรือ 15บาท,18.7582547,99.563466,10:00,17:00,Lampang
ราตรีก๋วยเตี๋ยวไก่ตุ๋นมะระ,18.75001,99.5732452,7:00,16:00,Lampang
ยายตู่อาหารตามสั่ง,18.699734,99.5542813,8:00,0:00,Lampang
ร้านบะหมี่เกี๊ยวหมูแดงบ้านทุ่งวิเชต,18.7038632,99.5630954,9:00,15:30,Lampang
ครัวริมน้ำ,19.1457336,99.6149442,8:00,18:00,Lampang
ครัวม่วนใจ๋ วังเหนือ,19.1346192,99.6143514,8:00,18:00,Lampang
ร้านอาหารสมหวัง,19.150226,99.6192065,"	
8:00",16:00,Lampang
ผ่องศรีโภชนา,19.1439075,99.6270828,"	
7:00",17:00,Lampang
ร้านเข้าท่า,19.1578346,99.6208137,9:00,15:30,Lampang
Doi Nok Cafe (ดอยหนอก คาเฟ่),19.109592,99.689947,"	
8:00",21:00,Lampang
ร้านอาหารวังเมา,19.1442718,99.6253941,7:00,16:00,Lampang
ร้าน ส.ว ไก่ตุ๋นมะระ ขันหอม วังเหนือ,19.1411629,99.6192747,9:30,14:30,Lampang
ร้านคอฟฟี่แคร์&ก๋วยเตี๋ยวริมวัง,19.1525568,99.6213067,8:00,18:00,Lampang
ร้านก๋วยเตี๋ยว ป้าพวง,18.9283452,99.6109397,8:00,18:00,Lampang
มุมสบายวังเหนือ,19.1451996,99.6136108,12:00,0:00,Lampang
ร้านอาหารออนไนท์,19.1415007,99.6146049,12:00,0:00,Lampang
ลาบลุงชัย วังเหนือ,19.1455796,99.6055759,11:00,21:00,Lampang
ร้านส้มตำบ้านสวนอินทผลัม,19.1097746,99.6292819,9:00,17:00,Lampang
อาหารและเครื่องดื่ม แม่หลวงกี้,18.9250882,99.6107955,10:00,17:00,Lampang
ร้านอาหารครัวต้นไผ่,19.1966,99.5335534,9:00,20:00,Lampang
ร้านอาหารรสดัง,17.6342762,99.2386439,6:00,20:00,Lampang
Huen-Hug Cafe เฮือนฮัก คาเฟ่,17.3857105,99.3949222,9:00,18:00,Lampang
ร้านอาหารปายดอย,17.7161143,99.2295199,7:00,20:00,Lampang
ครัวอำพรเจ้าตำรับต้มยำรสเด็ด,17.6190253,99.2345064,"	
11:00",22:00,Lampang
ร้านอาหารโกแดง,17.630751,99.2381975,10:00,20:00,Lampang
นายดำ ข้าวแกงใต้ ของฝาก,17.6474884,99.2446662,6:00,16:00,Lampang
ขนมจีนน้ำเงี้ยว เมืองเถิน,17.6091875,99.2136875,7:00,17:00,Lampang
ครัวโคตรแซ่บ ลำปาง,17.7838679,99.2587937,"	
8:30",17:30,Lampang
เรือนแก้วสุกี้,17.6414507,99.235705,10:00,15:00,Lampang
โรงเตี๊ยม ณ เถิน ( เจ / มังสวิรัติ ​)​,17.633303,99.2387295,6:30,20:00,Lampang
ลาบยายณี(เจ้าเก่า),17.6493754,99.2471938,7:00,20:00,Lampang
ร้านข้าวซอยป้าแดง,17.6088701,99.2134004,"	
8:00",14:00,Lampang
ครัวศรีมอยOriginal,17.6170849,99.2328551,7:00,17:00,Lampang
ล้านเล็กๆ ( LAN_REK_REK ),17.6324533,99.2386333,8:00,22:00,Lampang
ครัวบ้านเสก,17.4768909,99.3526676,9:00,16:00,Lampang
ครัวป้าทิพย์,17.5322564,99.1908502,6:00,17:00,Lampang
ร้านรักต้มเลือดหมู,17.619231,99.234649,"	
6:00",18:00,Lampang
ร้านอาหารผางาม,17.7347116,99.2336863,"	
7:00",19:00,Lampang
ร้านปราณีสุกี้เมืองเถิน,17.6384552,99.2353851,7:00,15:30,Lampang
ร้านส้มตำปากระเบิด อ.เถิน,17.6314016,99.2370695,11:00,22:00,Lampang
เจียงลูกชิ้นปลา,17.6185474,99.2346237,8:00,20:30,Lampang
บ้านพัตรา,17.6143265,99.216198,10:00,21:00,Lampang
ครัวป้าแจ๋ว,17.659032,99.249893,7:00,19:00,Lampang
ร้านกินดีข้าวมันไก่ ข้าวขาหมู,17.6018378,99.2073314,"	
6:45",2:30,Lampang
ร้านแวะเวียนธงฟ้า,17.6043883,99.2090608,8:00,15:00,Lampang
ครัว 3 พี่น้อง,17.5521537,99.1998147,6:00,16:00,Lampang
พีรดาเบเกอรี่,17.6034491,99.2064974,10:00,20:00,Lampang
ร้านอาหารโล่งโต้ง,17.6301542,99.2527454,"	
7:12",20:00,Lampang
ครัวลุงนพ แวะ-พัก-อิ่ม,17.544353,99.1972987,8:00,20:00,Lampang
ร้านอาหารกิจไพโรจน์,17.6067801,99.2114953,17:00,23:00,Lampang
แอนฟิลด์ซูชิ,17.63082,99.2382514,9:00,21:00,Lampang
ส้มตำป้าติ๋ม บ้านเวียง,17.6275809,99.2267723,5:00,20:00,Lampang
เจ๊เกียวข้าวมันไก่,17.6150778,99.2196147,7:30,15:30,Lampang
น้องใหม่ แจ่วฮ้อน,17.622259,99.23618,10:30,22:00,Lampang
ครัวสามใบเถา,17.6260852,99.2382382,7:00,19:00,Lampang
ร้านอาหารกุ๊กกี้ซีฟู้ด,17.6325617,99.2390359,"	
10:00",20:30,Lampang
ร้านลัดดา อาหาร,17.6050403,99.3432871,10:30,22:00,Lampang
ร้านลาบเมืองเถิน,17.6023108,99.2080751,7:00,19:00,Lampang
ส้มตำรสเด็ด,17.5754144,99.1855189,7:30,16:00,Lampang
ร้าน 9 หน้า อาหารตามสั่งแบบปักษ์ใต้,17.6328034,99.2359468,7:30,16:00,Lampang
๙๑ ข้าวแกง เย็นตาโฟ ตามสั่ง,17.6509618,99.2494888,7:00,20:00,Lampang
ครัวรสสุคนธ์โภชนา,17.7157988,99.2295014,8:30,20:00,Lampang
ร้าน ยำซาวบาท ฟาดเรียบ เถิน,17.6521362,99.2496442,10:00,21:00,Lampang
ซุกหัวนอน,17.6079122,99.2249978,8:30,17:30,Lampang
ข้าวมันไก่ตอนประตูน้ำเมืองเถิน,17.6351431,99.2350946,7:00,15:00,Lampang
ร้านก๋วยเตี๋ยวปราณีอาหารตามสั่ง,17.4874896,99.350059,8:00,17:00,Lampang
กาดฟิน - KAD FIN,17.6078742,99.2171829,17:00,22:00,Lampang
ครัวบ้านไอซ์,17.4494592,99.1132728,8:15,19:00,Lampang
หนุงหนิง4น.,17.5135304,99.1404585,8:15,19:01,Lampang
ครัวบ้านสวน By Mandy,17.4455715,99.1403991,7:00,17:00,Lampang
Farm Sook Cafe' พิซซ่าคาเฟ่ at ต้นธง,17.5122733,99.1509151,7:00,20:00,Lampang
ร้าน ส้มตำ ท่าด่าน,17.4420399,99.1505244,10:00,20:00,Lampang
ร้านข้าวลัดดาวัลย์ แม่พริก,17.4472555,99.1213861,7:00,20:00,Lampang
ร้านก๋วยเตี๋ยวป้าพิ้ง@สันป่าสัก,17.4431751,99.1140869,7:00,15:00,Lampang
ก๋วยเตี๋ยวน้ำตกบ้านสวนเจ๊จอย,17.506728,99.132115,9:00,16:00,Lampang
ร้านก๋วยเตี๋ยว พี่กาญจน์,17.4167435,99.1472597,10:00,16:00,Lampang
ร้านก๋วยเตี๋ยวหน้าโต้ง,17.531067,98.991354,10:00,16:00,Lampang
ร้านไก่ย่างเจ๊แดงมุมโค้ง,17.5133254,99.1411835,10:00,16:00,Lampang
ลาบเจ๊วร เวียงจันทน์,17.4446698,99.1343426,9:00,21:00,Lampang
ร้านลาบพี่ยาม,17.4740185,99.0870803,11:30,19:30,Lampang
ตำแซ๊บแซ่บ บายแม่นีย์,17.4487329,99.1204303,9:00,21:00,Lampang
ร้านก๋วยเตี๋ยว อีสาน เหนือ พารวย,17.385072,99.147687,10:00,16:00,Lampang
ขนมครกหม่อนทวน,17.4205725,99.1483122,6:00,15:00,Lampang
ลานนารา@HOME หมูจุ่มหมูกระทะ แม่พริก,17.443089,99.1147167,17:00,23:00,Lampang
จุ่มหมูอยู่สวน,17.4447169,99.1345635,17:00,22:00,Lampang
ร้านก๋วยเตี๋ยวป้าแมว,17.475932,99.0863143,10:00,16:00,Lampang
ก๋วยเตี๋ยวต้นไผ่รสเด็ด,17.5116703,99.162869,9:00,16:00,Lampang
ก๋วยเตี๋ยวป้าคำใส,17.5082821,99.1561138,9:00,16:00,Lampang
ร้านไก่ทอด BB chicken,17.3665483,99.111306,7:00,17:00,Lampang
ร้านก๋วยเตี๋ยวแม่สุพิน,17.4729224,99.2007061,9:00,16:00,Lampang
ร้านส้มตำไก่ซิ่ง ลาบ ส้า ต้มขม ณ.ไปรษณีย์แม่วะ,17.513431,99.1844783,"	
8:00",20:00,Lampang
Bhudoi Farm&restaurant,18.0568369,99.6785275,8:00,18:30,Lampang
ลำดีสะลีมัดตั้ง,18.1313178,99.5114558,8:00,15:00,Lampang
มอกกิ๋นได้,18.1406516,99.4378827,9:00,15:00,Lampang
homdoi cafe & homestay หอมดอยคาเฟ่ โฮมสเตย์,18.0521005,99.6652272,8:00,20:00,Lampang
ครัวสเต็ก,18.1330053,99.5125874,8:00,20:00,Lampang
ร้านอาหารราตรี,18.1221504,99.6278381,9:00,18:00,Lampang
ร้านครัวลุงชา,18.1370455,99.4721217,9:00,19:00,Lampang
ร้านอาหารครัวกุ๊ก,18.1729251,99.4822735,7:00,17:00,Lampang
ร้าน ครัวป้าใหญ่,18.154118,99.5309264,7:00,17:00,Lampang
ณ แม่ทะ ของกิ๋นพื้นเมือง,18.1584068,99.5407087,9:00,20:00,Lampang
Meungkok Café,18.1294088,99.4950314,9:00,17:00,Lampang
ครัวเบญญาภาอาหารตามสั่ง,18.1749077,99.54992,"	
10:00",22:00,Lampang
บ้านเพื่อนCafe @ลำปาง,18.1430808,99.6383729,10:30,18:00,Lampang
"ร้าน""ซอยหนมน้ำ""",18.155521,99.5341308,"	
8:00",16:30,Lampang
สวนตาดาว ทางขึ้นพระธาตุดอยพระฌาน อ.แม่ทะ จ.ลำปาง,18.1167515,99.4730716,9:30,15:30,Lampang
ผัดไทยฮิมโก้ง,18.131435,99.5108768,"	
8:00",15:00,Lampang
ร้านก๋วยเตี๋ยวเขียงเนื้อลุงทา,18.1286131,99.5081022,10:30,15:30,Lampang
ครัวขวัญใจ กับข้าว-กับแกล้ม,18.1382563,99.5186783,"	
16:00",20:00,Lampang
ร้านมุมอร่อย @แม่ทะ,18.1316505,99.5114926,"	
8:00",16:30,Lampang
ร้านเดี่ยววัวหัน เครื่องดื่ม ชา กาแฟสด และอาหารตามสั่ง,18.1201739,99.6287462,8:30,21:00,Lampang
ครัวน้องมิลินท์,18.1554879,99.5292885,"	
10:00",22:00,Lampang
ลาบยโส ผัดไทยน้ำมะขาม,18.1232787,99.6262886,7:00,18:00,Lampang
ก๋วยเตี๋ยวข้าวขาหมู ลุงเหลิม,18.1334912,99.4715359,8:00,18:00,Lampang
เตี๋ยวเรือโจรสลัด@ลำปาง,18.1252725,99.6260074,8:30,15:30,Lampang
ก๋วยเตี๋ยวเรือนายเกรียง​ สาขาแม่ทะ ลำปาง,18.1583501,99.5407734,8:00,17:00,Lampang
ก๋วยเตี๋ยวในซอย 4,18.1362452,99.6232139,9:00,16:00,Lampang
ครัวบ้านเบญจมาศ,18.1800971,99.5554058,6:00,19:00,Lampang
ร้านอาหาร&คำมีคอฟฟี่,18.1755818,99.4733225,8:00,17:00,Lampang
ก๋วยเตี๋ยวแม่นวล,18.1201175,99.524942,9:30,16:30,Lampang
ครัวเอ็กซ์กะยู,18.1543621,99.5337785,9:00,20:00,Lampang
เมียงดง บาร์,18.1192206,99.5260825,9:00,20:00,Lampang
ร้านอาหารตามสั่งเฮียโบว์,18.135162,99.5173711,"	
10:00",20:00,Lampang
เตี๋ยวป้ายัน,18.1160462,99.52331,10:00,19:00,Lampang
สวนอาหารทะเลลำปาง,18.2233472,99.5806323,11:00,21:00,Lampang
ร้านก๋วยเตี๋ยวเต็มคำ,18.1332771,99.620379,8:00,18:00,Lampang
ร้านก๋วยเตี๋ยวเล็กเจ้าเก่า (เจ๊อ็อด),18.1188613,99.5245663,8:00,18:00,Lampang
กวนอู ตามสั่ง ก๋วยเตี๋ยว,18.1327453,99.5126279,9:30,16:30,Lampang
อ้อมส้มตำ,18.1436368,99.6397862,"	
10:00",18:30,Lampang
ร้าน แม่ธันยพร,18.1245298,99.6254081,"	
7:00",14:30,Lampang
ข้าวมันไก่ข้าวซอยน้องบิว,18.1281783,99.4710517,8:00,17:00,Lampang
อ้อมส้มตำหน้าวัดหนองมุง,18.1422402,99.6410075,"	
10:00",18:30,Lampang
ก๋วยเตี๋ยวกากหมู ซอยบ่มโข่,18.1764408,99.5530206,8:00,17:00,Lampang
ร้านลูกชิ้นทอดลุงโย,18.188577,99.5555454,"	
14:00",19:00,Lampang
ลาบชาววัง(เงิน),18.1196305,99.6292853,7:00,19:00,Lampang
ก๋วยเตี๋ยวหล่ายห้วย,18.1677861,99.6569603,9:00,18:00,Lampang
ร้านก๋วยเตี๊ยวแม่บุญเรือง,18.1608856,99.580569,8:00,17:00,Lampang
ร้านลาบป่าแพะ &พริกลาบแม่ฟองแก้ว,18.1086361,99.6320496,7:30,20:00,Lampang
มุกดาปลาเผาอบโอ่ง,18.1382103,99.5183408,11:00,21:00,Lampang
ครัวบ้านสวน,17.943205,99.3518377,"	
8:00",16:00,Lampang
ร้านในภวังค์,17.9255863,99.3429041,"	
10:00",20:00,Lampang
เอิ้นขวัญ,17.8931149,99.3403298,6:00,17:00,Lampang
ร้านลุงจิตรลาบส้า สบปราบเจ้าเก่า,17.9346816,99.3481126,"	
9:00",19:00,Lampang
ร้านอาหารก้านคำ,17.9406355,99.349209,"	
11:30",17:00,Lampang
ร้านก๋วยเตี๋ยวหมูป้าลักษณ์,17.8633791,99.3294592,"	
8:30",14:00,Lampang
ร้านลาภริมสระ,17.8780233,99.3438187,"	
10:00",22:00,Lampang
ร้านวังมรกต,17.9908121,99.3563481,"	
9:00",19:00,Lampang
ก๋วยเตี๋ยวซี่โครงหมูตุ๋นต้มยำ,17.9342176,99.3480257,"	
7:30",18:45,Lampang
สวนท้ายวัง,17.8722673,99.3322828,10:30,19:00,Lampang
ร้านข้าวมันไก่อมรรัตน์,17.890728,99.339428,"	
6:30",14:30,Lampang
ร้านอาหารตามสั่งในวัง,17.8736209,99.3345201,"	
10:00",21:00,Lampang
ร้านข้าวขาหมูแช่อ้อย แม่แก้ว,17.8923478,99.339565,"	
6:30",14:00,Lampang
สตางค์ & แสตมป์ ก๋วยเตี๋ยวริมทาง,17.8966723,99.3402967,9:00,17:00,Lampang
ครัวคุณอาท,17.8794272,99.3382959,"	
9:00",17:00,Lampang
ร้านอาหารน้องเบลว,17.9068681,99.3408163,8:00,19:00,Lampang
โฮงลาบคาเฟ่ ร้านลาบแม่บุญเรืองสบปราบเหนือ,17.8824145,99.335415,"	
6:30",20:00,Lampang
ครัวสุคำ,17.8739764,99.3414373,"	
8:00",18:00,Lampang
นิตยา ลาบ ส้า แกงอ่อม,17.927134,99.3460113,"	
8:00",19:30,Lampang
ร้านเจ๊น้อยซอยแซ่บ,17.8725982,99.340872,"	
8:00",16:00,Lampang
ร้านอินโฮม,17.885346,99.3348795,"	
10:00",18:00,Lampang
อินดี้ คาเฟ่ Bar&Restaurant,17.8992261,99.3304601,"	
12:00",23:00,Lampang
ร้านสมศักดิ์ อาหารตามสั่ง,17.8883869,99.3388443,7:00,17:00,Lampang
ข้าวแกง นครลิง บุฟเฟ่ต์,17.8610512,99.3151955,"	
10:00",18:00,Lampang
"ครกแซ่บแสบดาก,แม่มาปลาร้าอีสาน",17.8754761,99.3372463,10:00,21:00,Lampang
ป้ารัตน์ วันวาน,17.8731308,99.3367467,8:00,14:00,Lampang
ครัวบ้านทุ่ง,17.8776156,99.3369394,"	
8:00",15:00,Lampang
แม่นางส้มตำ,17.8822626,99.3378005,"	
8:00",19:30,Lampang
ฟ้าน้อยแซ่บเวอร์ อาหารส้มตำ & กาแฟ,17.8741402,99.3414913,"	
8:00",15:00,Lampang
กั๊ดต้อง ก๋วยเตี๋ยวเรือ สบปราบ,17.8721963,99.3324459,"	
10:00",15:00,Lampang
ก๋วยเตี๋ยวเรือ เรือนไทย,17.9298921,99.3466183,8:40,17:00,Lampang
สันวังดิน จุ่มย่าง,17.931832,99.3478184,"	
10:00",1:00,Lampang
ร้านเจ้หนู ข้าวแกง,17.8748812,99.3326906,"	
5:00",18:00,Lampang
สวนอาหาร ถ้วยโปรด,18.3171149,99.3640556,"	
17:00",0:00,Lampang
กะลาเอาท์เลท,18.3194293,99.3523864,"	
9:00",17:30,Lampang
สวนอาหาร อ้ายพลกอไผ่,18.3212358,99.3469173,10:00,22:00,Lampang
ร้านก๋วยเตี๋ยวไทยโบราณ ลำปาง,18.2985546,99.4096907,8:30,15:30,Lampang
ลำแต้ อาหารพื้นเมืองเหนือ,18.3181445,99.3610615,"	
9:00",17:00,Lampang
คุณนายตื่นสายคาเฟ่,18.3021993,99.3889412,"	
10:00",20:00,Lampang
ร้านลาบริมราง,18.3415773,99.3592167,"	
11:00",19:00,Lampang
ร้านอาหารอาจารย์ตุ๊,18.3177894,99.3621287,11:00,19:00,Lampang
ก๋วยเตี๋ยวซี่โครงหมูตุ๋นป้าแดง,18.3207458,99.3484155,7:00,16:00,Lampang
ข้าวแกงปักษ์ใต้พัทลุง ห้างฉัตร,18.3193058,99.3491126,"	
5:30",17:00,Lampang
กุ๊กเอกเอ็นตุ๋น,18.3213641,99.3580952,10:30,22:00,Lampang
ครัวของกิ๋นลำ,18.318688,99.3572526,"	
15:00",22:00,Lampang
ก๋วยเตี๋ยวลูกทุ่ง ห้างฉัตร,18.3267637,99.353988,8:00,17:00,Lampang
ก๋วยเตี๋ยวลูกทุ่ง ดาบแดง สาขา 2,18.3181002,99.3567799,8:00,17:00,Lampang
โรงเตี๊ยม,18.319803,99.3499639,17:00,0:00,Lampang
ร้านป้าหลั่น ก๋วยเตี๋ยว อาหารตามสั่ง,18.3203352,99.3379668,"	
7:45",18:00,Lampang
ร้านลาบป้าน้อย ลาบเหนือ อำเภอห้างฉัตร,18.3208656,99.3292067,8:30,19:00,Lampang
ไก่อบฟาง เจ้อ้วน,18.335368,99.2484357,"	
7:00",19:00,Lampang
ฅ.เมืองคาเฟ่,18.3192311,99.3488985,"	
10:00",0:00,Lampang
ครัวช้างไทย,18.3597468,99.2485568,"	
9:00",18:00,Lampang
วัง-ตาปี ข้าวแกงปักษ์ใต้,18.3163715,99.3686306,"	
6:30",4:00,Lampang
ครัววงศ์ตั้ง,18.33127,99.3866603,7:00,20:00,Lampang
ครัวกัลยา ก๋วยเตี๋ยว อาหารตามสั่ง,18.2791915,99.3828598,"	
10:00",5:00,Lampang
ครัวฝ้ายคำกาแฟ,18.3357088,99.2482299,"	
7:30",16:30,Lampang
อ.ก๋วยเตี๋ยวลูกทุ่งซุปเปอร์,18.3183043,99.3551692,"	
7:00",16:30,Lampang
ร้านลาบลุงบูรณ์บ้านดอน,18.3271667,99.3444139,"	
8:00",21:30,Lampang
ร้านข้าวซอยเชียงใหม่ ห้างฉัตร(เจ๊พร),18.3172099,99.3605992,"	
9:00",17:00,Lampang
ร้านอาหารตามสั่งลุงโอชา,18.3278618,99.3597119,"	
17:00",22:00,Lampang
ร้านอาหารเจห้างฉัตรบ้านดอนหัววัง,18.3272825,99.3401895,"	
7:00",18:00,Lampang
ครัวณัชชา,18.3311857,99.3866459,"	
8:00",18:00,Lampang
ข้าวต้ม 1 บาท ห้างฉัตร,18.3262729,99.3543624,"	
15:00",22:00,Lampang
ร้านอาหารไทยรวมรส,18.8201123,99.5081089,"	
9:00",21:00,Lampang
ร้านอาหารตูบหลวงห้วยงา,18.7782205,99.526406,"	
10:00",0:00,Lampang
NIYA cuisine ลำปาง (ข้าวมันไก่นายแม่),18.7656295,99.5205622,"	
7:00",19:00,Lampang
ครัวชมทุ่งก๋วยเตี๋ยว อาหารตามสั่ง เมืองปาน,18.7717842,99.5232405,"	
8:00",18:00,Lampang
ป้าปี๋ ล้านนาปาร์ค,18.2378435,99.4396572,"	
9:00",16:30,Lampang
Tomorrow cafe & Bistro lampang,18.2891513,99.4891903,8:00,20:00,Lampang
วินโดววิว Cafe’&Bistro V.2,18.7656769,99.5190096,"	
7:30",23:30,Lampang
ร้านอัศวินชวนชิม,18.2891293,99.4875426,"	
8:00",15:00,Lampang
Hippo Yakiniku,18.2913398,99.5041122,"	
17:00",22:00,Lampang
ร้านปลาช่อนกระบอก,18.2783377,99.4873872,11:00,22:00,Lampang
สุกี้ช้างน้อย,18.2887638,99.4916836,"	
11:00",22:00,Lampang
แซ่บอิสาน ส้มตำเวียงจันทร์,18.2760055,99.4564806,"	
9:00",20:30,Lampang
ร้านใส้อั่วแม่จันทร์ดี,18.2897626,99.4958426,"	
8:00",20:00,Lampang
