name,lat,lon,province
แม่ฮ่องสอนฮิลล์ รีสอร์ท,19.29611309,97.96379902,Mae Hong Son
ร่มไทเฮ้าส์,19.29811978,97.9688207,Mae Hong Son
ไร่กังฟู แคมป์,19.58409205,97.9423972,Mae Hong Son
ลีไวน์รักไทย รีสอร์ท,19.58533369,97.94242448,Mae Hong Son
วัลเลย์ เฮ้าส์ (Valley House),19.58568992,97.9466988,Mae Hong Son
วิจิตรพรเฮ้าส์,19.30572097,97.96763649,Mae Hong Son
สยาม,19.30463783,97.96510965,Mae Hong Son
สวนหมอกคำ รีสอร์ท,19.28088272,97.95906759,Mae Hong Son
แสงทองฮัท,19.30571586,97.95847843,Mae Hong Son
แสงปอย คอทเทจ (Sangpoy Cottage),19.38300967,97.95303928,Mae Hong Son
หมอกแก้ว,19.58398425,97.94464959,Mae Hong Son
หยก เกสท์เฮ้าส์,19.30764149,97.96095576,Mae Hong Son
เห็ดเหลือง,19.58441765,97.94233884,Mae Hong Son
อนาวิน รีสอร์ท,19.25497799,97.96923726,Mae Hong Son
สายหยุด โฮสเทล,19.30194869,97.96721633,Mae Hong Son
สามหมอก เกสท์เฮาส์,19.29897256,97.96927879,Mae Hong Son
แสงสินธ์,19.30496058,97.96385008,Mae Hong Son
โหโข คอทเทจ,19.46021564,97.96674894,Mae Hong Son
จี๋หลี่,19.58775647,97.94284503,Mae Hong Son
ผิงอัน,19.58839964,97.94229799,Mae Hong Son
ริมหมอก จาต๋ารักไทย,19.58764154,97.94306891,Mae Hong Son
หนีห่าว (NIHAO),19.58693566,97.94360769,Mae Hong Son
หว่างลี้ รักไทย,19.58476685,97.94242781,Mae Hong Son
มู่หลาน บ้านรักไทย รีสอร์ท,19.58330049,97.94250993,Mae Hong Son
ยูนานรักไทย รีสอร์ท,19.58420597,97.94502261,Mae Hong Son
MI WO KEAHAN (มี โว เค่อ จ้าน),19.584903,97.94702409,Mae Hong Son
168 บ้านรักไทย รีสอร์ท,19.58626364,97.94472172,Mae Hong Son
ยี่ซิง เกสท์เฮาส์,19.5864394,97.94451436,Mae Hong Son
หลิน เย่ว แคมปิ้ง,19.58680498,97.94518096,Mae Hong Son
ไผ่ทอง รักไทยรีสอร์ท,19.58708391,97.94418555,Mae Hong Son
จง จง เกสท์เฮาส์ รักไทย,19.58686217,97.94410127,Mae Hong Son
Lake View Guesthoue,19.58611184,97.94525421,Mae Hong Son
หว่อจ้าย รักไทย,19.58446711,97.94637494,Mae Hong Son
มาลี เกสท์เฮาส์,19.58408897,97.94750459,Mae Hong Son
หมิงซาน รีสอร์ท,19.58474677,97.9430833,Mae Hong Son
ป้านวย เกสท์เฮาส์,19.58486772,97.94268876,Mae Hong Son
ไร่ชากังฟู,19.58394194,97.94175984,Mae Hong Son
ลาภะ เกสท์เฮาส์,19.58736422,97.94717862,Mae Hong Son
หลินเฮาส์,19.58605569,97.946963,Mae Hong Son
เขื่อนทอง บ้านรักไทย,19.58568692,97.94559137,Mae Hong Son
รักไทยเกสท์เฮาส์,19.58708631,97.94263459,Mae Hong Son
ม่านหมอก รักไทย,19.58743052,97.94341844,Mae Hong Son
ธนภัทรบ้านดิน รีสอร์ท,19.5862133,97.94476136,Mae Hong Son
หว่อ อ้าย หนี่ เกสท์เฮาส์,19.58450775,97.94694002,Mae Hong Son
จือ การ์เด้นรักไทย,19.58643496,97.94772965,Mae Hong Son
ลุงช้าง รักไทย,19.58446034,97.94761868,Mae Hong Son
จิ่งฟง รีสอร์ท,19.5873347,97.94263459,Mae Hong Son
เหลี่ยนซิน รักไทยเกสท์เฮาส์,19.58787212,97.94333542,Mae Hong Son
หย่างจา เฮาส์,19.58439867,97.94653861,Mae Hong Son
ดาวเคียงฟ้า,19.58635104,97.94733533,Mae Hong Son
อาเฟย รีสอร์ท ริมน้ำ,19.58600315,97.94485833,Mae Hong Son
อาคม แคมป์,19.58527981,97.94572576,Mae Hong Son
วิวนา รีสอร์ท,18.37457193,97.93667318,Mae Hong Son
