name,lat,lon,province
ออน เดอะ เวย์ คาเฟ่ เชียงใหม่ สาขาสันทรายน้อย,18.8217498,99.0332803,Chiang Mai
Nexterday Cafe,18.83366,99.0581979,Chiang Mai
บรรยากาศ Bunyakard Coffee House,18.8868029,99.0318251,Chiang Mai
ใช่กวาง คาเฟ่,18.8901284,99.023721,Chiang Mai
Soul Café mju,18.8946341,99.0087887,Chiang Mai
ร้านกาแฟเมลเบิร์น สตอรี่ คาเฟ่,18.8899305,99.0209254,Chiang Mai
Jo Bean Roaster Coffee Cafe,18.8772698,99.0518507,Chiang Mai
a Place on earth,18.8978787,99.0322845,Chiang Mai
Roastniyom Coffee กาดสามแยก,18.8152063,99.0335916,Chiang Mai
Cafe the Moo,18.8212115,99.0326287,Chiang Mai
@Bake Up,18.8291674,99.0125812,Chiang Mai
บ้านสวนไม้หลากสี,18.9689726,98.9832039,Chiang Mai
มีความสุข สาขาสันทราย Meekhwamsook,18.8298423,99.039663,Chiang Mai
Sansaicisco Cafe ร้านกาแฟสันทรายซิสโก,18.8921356,99.0124435,Chiang Mai
สหายเข้ม Coffee & Bakery,18.91339,99.0026804,Chiang Mai
Coffee One Fine Day - สันทรายน้อย เชียงใหม่,18.8280552,99.0380268,Chiang Mai
Anoma house.cafe,19.0360967,98.9647844,Chiang Mai
Minimal Coffee สาขาลิขิตชีวัน,18.8439868,99.0139372,Chiang Mai
เหมือนฝัน Cafe & Bakery,19.0279593,98.9673823,Chiang Mai
Jack Coffee,18.9200179,98.9915253,Chiang Mai
SiS Coffee by looktan (ซิสคอฟฟี่บายลูกตาล),18.9286338,98.9909896,Chiang Mai
อยู่ป่า - Yoo Pha Bar & Cafe,18.8995954,99.0272562,Chiang Mai
October ‘Coffee,18.889985,99.024415,Chiang Mai
Coffee Deuceและsweet house Resort,18.88147,99.0200776,Chiang Mai
Matane Café,18.8530701,99.0911902,Chiang Mai
ARIS COFFEE,18.8497468,99.0445003,Chiang Mai
Minimal coffee สาขาแม่กวง,18.8309119,99.0538986,Chiang Mai
Minimal coffee สาขาบางจากหนองจ๊อม,18.8651625,99.014813,Chiang Mai
91m5 Cafe,18.9570517,98.9837728,Chiang Mai
MONT JO CAFE ม่อนโจ้,18.8854659,99.0140056,Chiang Mai
Zleeper Coffee,18.886106,99.0131095,Chiang Mai
Owlet แม่โจ้ เชียงใหม่,18.9159195,99.0228918,Chiang Mai
The Story Time Cafe,18.8394618,99.0667535,Chiang Mai
THE EXTRACTION SANSAI,18.8243367,99.035629,Chiang Mai
Retro Cafe Chiagmai,19.031627,98.9664055,Chiang Mai
ประมาณ 18 กรัม,18.8810553,99.0349954,Chiang Mai
ร้านกาแฟ 313 coffee & hobby,18.887997,99.0209638,Chiang Mai
Pai Khao Coffee,18.8787674,99.0986525,Chiang Mai
Square Coffee maejo,18.8921815,99.0127691,Chiang Mai
Misslongdoo Coff&Kitch,18.9184931,98.996538,Chiang Mai
My Mind Cafe&Restaurants,18.8918485,99.0150093,Chiang Mai
ภาฎาโฮมคาเฟ่ เชียงใหม่,18.8485329,99.0269009,Chiang Mai
Brown on Blue,18.8954336,99.0385344,Chiang Mai
ล้าน ๙ คาเฟ่,18.8951702,99.0083847,Chiang Mai
Racha Meow ราชาเหมียว cafe and restaurant,18.9041674,99.0422097,Chiang Mai
apr.coffee,18.829023,99.0389616,Chiang Mai
YAK SOIMAI - อยากซอยไหม @ สันทราย,18.8372714,99.029628,Chiang Mai
สุดใจ coffee,18.8419375,99.0211875,Chiang Mai
Mosom Matcha,18.8223626,99.0431565,Chiang Mai
Olive Coffee สันทรายน้อย,18.8166426,99.029685,Chiang Mai
MINIMAL EXCLUSIVE - MJU,18.8980001,99.0079093,Chiang Mai
Mix coffee,18.8245135,99.0354011,Chiang Mai
Shakerato Cafe & Bar,18.8814351,99.0146764,Chiang Mai
ร้านกาแฟอินทนิล สันทราย,18.8175693,99.030112,Chiang Mai
Hom Krun Coffee Maejo,18.8890391,99.0263756,Chiang Mai
Roastniyom Coffee - ​Maejo University,18.8923538,99.0116429,Chiang Mai
Minimal coffee สันทราย-แม่โจ้,18.8798189,99.0148797,Chiang Mai
H cafe,18.8392707,99.013328,Chiang Mai
28 Twenty-eight Coffee,18.9024662,99.0048608,Chiang Mai
เป่ง คาเฟ่ coffee & tea & cake แม่โจ้ เชียงใหม่,18.8828236,99.0337023,Chiang Mai
MEAW COFFEE,18.9211058,98.9926431,Chiang Mai
Young Folk Bean & Brew,18.4151452,98.681412,Chiang Mai
NGEGGEE เง็กกี,18.4201735,98.6772164,Chiang Mai
22 Aquarius Glamping Cafe',18.5431054,98.5228847,Chiang Mai
Wanwaan วันวาฬค่าเฟ่,18.4785604,98.6632509,Chiang Mai
NICE COFFEE SELECTION,18.4331794,98.6780623,Chiang Mai
Senses Cafe & Restaurant,18.4869332,98.6722032,Chiang Mai
Sweetcup Coffee&Homebaked,18.4282841,98.6785075,Chiang Mai
Stang-สตางค์-Food Coffee Snowice,18.4368787,98.6789379,Chiang Mai
JiNCOFFEE,18.4509365,98.7403559,Chiang Mai
กาแฟโคฮี コーヒーcoffee by kero.,18.4352799,98.681348,Chiang Mai
Klai Chan Cafe,18.2422589,98.6007865,Chiang Mai
Espresso Martini CNX (ร้านกาแฟ เอสเพรสโซ่ มาร์ตินี่ จอมทอง เชียงใหม่),18.4283754,98.6813849,Chiang Mai
นอนเหนือคาเฟ,18.4215025,98.6782913,Chiang Mai
Coffee​ CONS.,18.2106815,98.615937,Chiang Mai
Papa's Home & Rabbit Cafe',18.4506796,98.7110471,Chiang Mai
BAAN KAFÉ at Doi Inthanon,18.5879764,98.4862224,Chiang Mai
CREAMMY MATCHA,18.4231893,98.6758474,Chiang Mai
314 Cafe CNX,18.4041865,98.6756797,Chiang Mai
Thee house cafe,18.2933567,98.6372524,Chiang Mai
Maple Coffee,18.4919155,98.6720787,Chiang Mai
Goodday cafe by dae,18.4341289,98.6851554,Chiang Mai
ไร่เอกเขนก,18.2172411,98.6156066,Chiang Mai
ร้านพิงภูเขา คอฟฟี่,18.4501129,98.6747091,Chiang Mai
ออน เดอะ เวย์ คาเฟ่ เชียงใหม่ สาขาวัดพระธาตุศรีจอมทอง,18.422249,98.6789072,Chiang Mai
ร้านชุมพรคาเฟ่ Chumphon cafe จอมทอง เชียงใหม่,18.2931031,98.6430393,Chiang Mai
Kenya Coffee & Bistro,18.21836,98.6203772,Chiang Mai
Cornetto Cafe' & Bistro,18.2933717,98.6423316,Chiang Mai
White love cafe,18.2382107,98.6071165,Chiang Mai
SUNDAY CAFE,18.4446889,98.6767379,Chiang Mai
Coffee place,18.5459114,98.5217656,Chiang Mai
ต้าโป่ง Cafe',18.4184492,98.673625,Chiang Mai
กาแฟโรงสี,18.4309872,98.6785501,Chiang Mai
Cafe De Doikaeo คาเฟ่ เดอ ดอยแก้ว,18.4141707,98.6727885,Chiang Mai
Parinda Garden Coffee Shop,18.4146495,98.7085424,Chiang Mai
บ้านสรวลสุขคาเฟ่,18.4451283,98.7157806,Chiang Mai
AMORE COFFEE,18.4869309,98.6721819,Chiang Mai
ร้านอะโวคาโด้ cafe' จอมทอง,18.4265016,98.6759109,Chiang Mai
WABI SABI COFFEE,18.5417842,98.5230735,Chiang Mai
บริ้งค์&ไบรท์ คาเฟ่,18.5415827,98.5229833,Chiang Mai
A’sey A’sey coffee,18.2172062,98.6156027,Chiang Mai
ร้านแฟอุ่น กาแฟสด,18.5296206,98.6098534,Chiang Mai
กาแฟหน้าร้าน,18.4335414,98.6856305,Chiang Mai
กาแฟฉำฉา ดอยอิทนนท์ กม.6,18.4803993,98.6711195,Chiang Mai
ท่าลี่กาแฟสด Coffee Thali,18.4513387,98.7481581,Chiang Mai
กาแฟเยอะแยะ YerYae Cafe',18.4357876,98.6864831,Chiang Mai
นมปัง คาเฟ่ จอมทอง,18.428871,98.6806198,Chiang Mai
Home cafe’ สวนพรับ,18.5463921,98.5226262,Chiang Mai
บ้านซอ คาเฟ่,18.4188507,98.6747562,Chiang Mai
Café Amazon สาขา ปตท.ศรีจอมทอง,18.4358921,98.6877593,Chiang Mai
Café โรงบ่ม,18.569269,98.8796779,Chiang Mai
ANAN Cafe',18.3394641,98.6774571,Chiang Mai
กาแฟสดแม่กลาง,18.4948394,98.6681434,Chiang Mai
ออน เดอะ เวย์,18.8544356,98.9683451,Chiang Mai
โต้งนาทรายคาเฟ่ จอมทอง เชียงใหม่,18.416555,98.6790317,Chiang Mai
Khunya coffee,18.3284921,98.3619689,Chiang Mai
บ้านไร่เพียงใจ คาเฟ่,18.5314878,98.3689285,Chiang Mai
เกอชาวา CAFÉ & BISTRO,18.6447488,98.3765548,Chiang Mai
กอดอุ่น คาเฟ่,18.6702781,98.3786347,Chiang Mai
แจ่มจริง Chaemjing,18.4967024,98.3719671,Chiang Mai
บนนา คาเฟ่,18.5013864,98.3472078,Chiang Mai
พาเที่ยวแม่แจ่ม,18.4878998,98.3776931,Chiang Mai
Mxryjane Cafe,18.4988657,98.3689813,Chiang Mai
ไทนิเฮ้าส์ คอฟฟี่,18.492984,98.3759147,Chiang Mai
บ้านร้านเค้ก by นมแจ่มคาเฟ่,18.5115195,98.3587781,Chiang Mai
บ้านสวนคำปันแม่แจ่ม(คาเฟ่ สวนอาหาร),18.4798765,98.3742649,Chiang Mai
ริมทาง คาเฟ่,18.4371611,98.3925052,Chiang Mai
Nha Baan Coffee,18.5139377,98.4017078,Chiang Mai
เพ้อฝัน คาเฟ่ @บ้านห้วยผักกูด,18.7452754,98.2154104,Chiang Mai
ฮารา คาเฟ่,18.5014214,98.347191,Chiang Mai
มีใจ - MEJAI Cafe&Craft,18.4884921,98.3660044,Chiang Mai
เยาวราชcafe,18.4997041,98.3652643,Chiang Mai
Hot Coffee Guest House and Resort,18.6704784,98.3782882,Chiang Mai
เก๊ามะม่วงคาเฟ่,18.6863562,98.3758023,Chiang Mai
สุขใจ cafe&restaurant,18.5157708,98.360781,Chiang Mai
Tn coffee club,18.7453773,98.2143969,Chiang Mai
The Hill Tribe Coffee,18.7076324,98.2619887,Chiang Mai
กาแฟสด @ริมแจ่ม,18.2768664,98.3849006,Chiang Mai
คาเฟ่ 370,18.7954344,98.1334102,Chiang Mai
Be Happy BEES Cafe - บี แฮปปี้ บีส์ คาเฟ่,18.5695463,98.3810636,Chiang Mai
อุ้มอั้นกาแฟสด,18.5031122,98.3607902,Chiang Mai
เฒ่าวิวดอย กาแฟชมวิว,18.8797722,98.5175981,Chiang Mai
The Old Silo Cafe,18.5395623,98.3494098,Chiang Mai
ภูตะวัน คาเฟ่,18.6923665,98.3188185,Chiang Mai
Rattanakorn Coffee House,18.4846624,98.3696448,Chiang Mai
S-Size Coffee กาแฟสด แม่แจ่ม,18.4981296,98.3614704,Chiang Mai
Riverside อมขูด กาแฟสด,18.2773154,98.3834423,Chiang Mai
Chali Coffee บ้านห้วยผักกูด,18.7455348,98.2092494,Chiang Mai
Jungle De Cafe,18.9160607,98.8210792,Chiang Mai
Cooffeeชายดอย,18.5076962,98.239806,Chiang Mai
367 coffee bar,18.79875,98.1242384,Chiang Mai
ทุ่งหญ้า coffee,18.5080835,98.2328099,Chiang Mai
พบกันcoffee,18.7865127,98.1563089,Chiang Mai
BANDOI CAFE (บ้านดอย คาเฟ่),18.4273632,98.3850006,Chiang Mai
เพมาคาเฟ่ Pema cafe,18.4976956,98.3703968,Chiang Mai
Mahnajohn Coffee House & Home Stay,18.679594,98.3783035,Chiang Mai
Lazy Man Coffee,18.6809536,98.5500161,Chiang Mai
ชื่นชม คอฟฟี่,18.791635,98.5319219,Chiang Mai
ไอนาราคาเฟ่,18.8781372,98.8226656,Chiang Mai
สญ บาร์ แม่นาจร แม่แจ่ม,18.6865866,98.376198,Chiang Mai
Eden Coffee Monjam,18.9288643,98.8235451,Chiang Mai
นายดำCAFE,18.498911,98.3691185,Chiang Mai
ป้าวปั่น,18.4981857,98.3608308,Chiang Mai
กาแฟสดบ้านกองแขก,18.4446833,98.3926567,Chiang Mai
บ้านน้ำแจ่ม,18.5023882,98.3556738,Chiang Mai
ร้าน​ กู​ -​ ฟิน,18.6859699,98.3759138,Chiang Mai
สถานียิ้มหวาน,18.48592,98.3823233,Chiang Mai
panrak cafe',18.4904869,98.3649908,Chiang Mai
ฮักแคมป์ แม่แจ่ม Hug Camp Mae Chaem ที่พักแม่แจ่ม,18.5181179,98.3295767,Chiang Mai
BAANCHA Cafe,18.5176033,98.3947357,Chiang Mai
ซุ้มกาแฟริมจันทร์,19.0794149,98.3349931,Chiang Mai
สุดที่นี่ คาเฟ่,18.4983163,98.3660697,Chiang Mai
DYกาแฟสดริมทาง,18.5198502,98.3976151,Chiang Mai
Maechaem White house,18.5003772,98.3624481,Chiang Mai
Seclee Coffee,18.6407258,98.5190892,Chiang Mai
บ้านกะเกรี่ยง บ้านบนภู,18.7905748,98.5342064,Chiang Mai
หนาวจัง Cafe,18.6127443,98.5081732,Chiang Mai
ภูเสือคาเฟ่,18.2745984,98.3878074,Chiang Mai
ร้านสุขเสมอริมทาง Cafe,18.7310683,98.5487429,Chiang Mai
กัตโตะชา สาขาแม่แจ่ม,18.5023685,98.3612505,Chiang Mai
ต๊ะต่อนยอน Eatery&Cafe',18.4876046,98.8073874,Chiang Mai
PEAK BREW & KENGI HOUSE,18.5417503,98.521415,Chiang Mai
ร้านก๋วยเตี๋ยวอัมไพร @ เมาหวานกาแฟสด,18.4847241,98.3806518,Chiang Mai
บรรทุก คาเฟ่ - Buntook Cafe,18.5074165,98.829572,Chiang Mai
Huan Hom Rada,18.644891,98.6975544,Chiang Mai
Zombie Cafe',18.9138111,98.9051366,Chiang Mai
Take a Walk,18.9088281,99.2486855,Chiang Mai
TWELVE OZ Café Chiang Mai,18.7962699,99.0666214,Chiang Mai
Hom Doi Coffee By หอมดอย,18.8123665,99.0567631,Chiang Mai
Nebaker cafe,18.8188904,99.0844373,Chiang Mai
Hueanpor Coffee,18.8833154,99.1231822,Chiang Mai
Coffee terminal,18.8925991,99.1724624,Chiang Mai
ACCOMPANY,18.9097433,99.2385835,Chiang Mai
Bee & Rose Cafe,18.8978061,99.259759,Chiang Mai
Sky Hawk Cafe' Chiangmai,18.9562156,99.3106994,Chiang Mai
Aster.home.cafe,18.7835527,99.0603334,Chiang Mai
ไนน์วันคอฟฟี่ ริมธาร-บ้านเมี่ยง,19.0443257,99.3419346,Chiang Mai
อิเอะ คาเฟ่,18.7944667,99.1058405,Chiang Mai
YUTTANA TACTICAL CAFE & SHOP,18.8115199,99.0563773,Chiang Mai
บ้านเชียงรุ้ง,18.8714097,99.1257938,Chiang Mai
ChaZa Cafe' ชาซ่า คาเฟ่,18.825985,99.0791754,Chiang Mai
My coffee,18.8316841,99.0816871,Chiang Mai
ปางไฮคอฟฟี่ช็อป Panghai coffee shop,18.921977,99.3294062,Chiang Mai
ARK Coffee,19.0258982,99.3170051,Chiang Mai
Tondoi Coffee House,18.8266433,99.1262832,Chiang Mai
แฟเมี่ยงคาเฟ่,18.9250866,99.3398268,Chiang Mai
8 o'clock coffee,18.8646528,99.171451,Chiang Mai
First Valley Coffee Estate,18.9408459,99.3630878,Chiang Mai
Honey Box espresso bar,18.8692092,99.1273759,Chiang Mai
Mamo Coffee and Community,18.8742791,99.1422457,Chiang Mai
บ้านปลาคาร์ฟเชียงใหม่ อำเภอดอยสะเก็ด,18.8116642,99.0986484,Chiang Mai
Himalaya arabica coffee,18.8693467,99.1369188,Chiang Mai
Minimal Coffee สาขาดอยสะเก็ด,18.8724014,99.1348334,Chiang Mai
KAMIMO COFFEE,18.8084291,99.0685049,Chiang Mai
บ้านนมคาเฟ่ (baannom cafe) -ท่ารั้ว,18.8170625,99.0737441,Chiang Mai
บ้านกาแฟฮอไรซั่น,18.856599,99.0998838,Chiang Mai
☕Mae Kuang Cafe แม่กวง คาเฟ่,18.9300734,99.1421433,Chiang Mai
Mae Ka Coffee,18.8112067,99.1206967,Chiang Mai
พิงดอยคอฟฟี่,18.9194655,99.3586916,Chiang Mai
Innocent Cafe,18.84669,99.1469432,Chiang Mai
PANGHAI SLOWBAR COFFEE ROASTER,18.9224666,99.3334884,Chiang Mai
Yellow House Cafe,18.9100144,99.1298881,Chiang Mai
บนดอยคอฟฟี่วิว,19.0573696,99.3581334,Chiang Mai
ดอยหวานคาเฟ่แอนด์การ์เด้น,18.9381361,99.352431,Chiang Mai
มานะ คาเฟ่,18.8566178,99.1011142,Chiang Mai
Palore Coffee & Tea House,18.9286615,99.3422705,Chiang Mai
chimm home cafe,18.8136039,99.0716144,Chiang Mai
HappyMonk@Coffee,18.8259212,99.0645665,Chiang Mai
Farmily Coffee เทพเสด็จ เชียงใหม่,18.8578649,99.1029961,Chiang Mai
เฮือนนมกะแฟ,18.8295748,99.2063185,Chiang Mai
วรมันต์ Cottage & Cafe,18.9320622,99.3474976,Chiang Mai
Thongpanbai Coffee,18.8694663,99.1278937,Chiang Mai
Chune Doisaket ชื่น ดอยสะเก็ด,18.8967156,99.1799614,Chiang Mai
ละไมคอฟฟี่,18.7946281,99.1056577,Chiang Mai
ชาจั๊กก่ะ,18.8269827,99.060625,Chiang Mai
ม่อนสวนคาเฟ่ :บ้านโดยมนิกร,18.8777332,99.1562728,Chiang Mai
ร้าน Marchill Cafe - ดอยสะเก็ด,18.8436027,99.0742892,Chiang Mai
สมศรี มีกาแฟ Somsee mee kafe,18.9228044,99.3183608,Chiang Mai
สวนอาหาร หัวหลักหัวตอ,18.9182802,99.2353741,Chiang Mai
ร้านกาแฟดอยสะเก็ด กิ่วแล,18.857311,99.1575853,Chiang Mai
กาแฟในสวน coffee in garden,18.8041069,99.1127193,Chiang Mai
ฅนเมืองคาเฟ่,18.8108383,99.0708451,Chiang Mai
สุขใจ Coffee cafe&Bristo,18.8573529,99.14185,Chiang Mai
อาหลงคาเฟ่,18.8042345,99.0618856,Chiang Mai
โก๋ฮิมดอย คาเฟ่ - Ko Him Doi Cafe,18.8694378,99.1364088,Chiang Mai
ปางแฟน,19.0113876,99.2957496,Chiang Mai
Aan Cafe & Stay,18.9226919,99.327994,Chiang Mai
Ava Cafe' and Bistro,18.924735,99.1384302,Chiang Mai
Papa’s Garden - บ้านสวนคุณพ่อ,18.8607081,99.1413166,Chiang Mai
ช่วงเวลาคาเฟ่,18.8595039,99.1225593,Chiang Mai
Soi 8 Cafe,18.9136217,99.1337687,Chiang Mai
Tmr cafe,18.8752438,99.1388228,Chiang Mai
โรงคั่วกาแฟ Abodo Coffee Roasters,18.8497855,99.0859067,Chiang Mai
SHADE GROW COFFEE,18.9230541,99.3338959,Chiang Mai
Kamisama Coffee,18.9209872,99.3308822,Chiang Mai
Chuanwaan Cafe ชวนหวาน คาเฟ่,18.8696105,99.1360091,Chiang Mai
Awake Coffee,18.9192074,99.2362657,Chiang Mai
236 Home Cafe,18.8627977,99.1343093,Chiang Mai
goodvibes weather cafe,18.9227275,99.3279571,Chiang Mai
เสน่ห์แม่กวง​ (Sa​ Nhe​ Mae​ Kuang)​,18.8814828,99.1482679,Chiang Mai
Mycoffee Panghai (มายคอฟฟี่ปางไฮ),18.9246795,99.3365374,Chiang Mai
ล้านนา คาเฟ่ Lanna Cafe,18.8792849,99.1565745,Chiang Mai
Nice coffee,18.7999188,99.0602749,Chiang Mai
Thita cafe,18.8214044,99.0574906,Chiang Mai
ร้านกาแฟ Momay coffee home,18.7873485,99.0977314,Chiang Mai
Cafe' No.169,18.7934093,99.104323,Chiang Mai
Intention Coffee,18.872606,99.1347627,Chiang Mai
ร้านกาแฟสร้างสรรค์-kasei store จำหน่ายเครื่องสำอาง (แยกท่ารั้ว),18.8003789,99.0631231,Chiang Mai
Day off coffee,18.8728153,99.1357755,Chiang Mai
ROUTE 108 Cafe,18.9224041,99.3196781,Chiang Mai
แอลลี่ คาเฟ่,19.0688143,98.9410448,Chiang Mai
Long time farm stay (Slow bar &​ Organic farm)​ ร้านกาแฟแม่แตง,19.1665866,99.0043623,Chiang Mai
Swan Cafe’&Garden,19.1515281,98.938254,Chiang Mai
Kramfeine : ครามเฟอีน,19.131923,99.024443,Chiang Mai
ฮักโฮม คาเฟ่ - Hug Home Cafe',19.0923966,98.858259,Chiang Mai
Wooden Coffee Bar,19.1117559,99.0206525,Chiang Mai
Season to table,19.1428844,99.010789,Chiang Mai
เหยิม Café&bistro,19.1452931,99.003949,Chiang Mai
Jungle De Cafe กื๊ดช้าง,19.219749,98.8464812,Chiang Mai
Lisu café,19.2510735,98.6379626,Chiang Mai
Sky beach cafe,19.0773501,98.9090084,Chiang Mai
FAR AWAY,19.0811099,98.9077612,Chiang Mai
Na Bann Cafe - หน้าบ้าน คาเฟ่,19.0812239,98.9373725,Chiang Mai
คิดถึงวิทยา Coffee,19.2125049,98.8557612,Chiang Mai
ม่อนระมิงค์ แม่แตง เชียงใหม่,19.0635818,98.9394909,Chiang Mai
แป้นเกล็ด คอฟฟี่ ทางขึ้นปาย,19.1152336,98.7850374,Chiang Mai
Moca Coffee,19.1057116,98.9367905,Chiang Mai
Cafe Elephant,19.1245794,98.9467143,Chiang Mai
Miku Cat House Cafe,19.0736513,98.9123969,Chiang Mai
ออน เดอะ เวย์ คาเฟ่ เชียงใหม่ สาขาหน้าตลาดสดแม่มาลัย แม่แตง เชียงใหม่,19.0941528,98.9366182,Chiang Mai
กาแฟบ้านสวน แม่แตง เชียงใหม่,19.0555088,98.8618721,Chiang Mai
Wan Chune - วันชื่น @ม่อนปาร์ค,19.0944627,98.9015263,Chiang Mai
คอฟฟี่แม่มด,19.2181948,98.6705737,Chiang Mai
ขิม Coffee,19.0700929,98.9400028,Chiang Mai
บ้านอ้ายต๋อง in RABBiT LAND ดินแดนแห่งกระต่าย Kids Cafe,19.1304,99.0261,Chiang Mai
1% coffee & Bakery,19.1333883,98.9486511,Chiang Mai
บัวบ้านขนม&กาแฟ(buabaankanom&coffee),19.1305108,98.9494208,Chiang Mai
My Mom Cafe 1/2 @ Pai,19.2074877,98.6705414,Chiang Mai
Oxygen Coffee: อ๊อกซิเจน คอฟฟี่,19.1284959,98.9492308,Chiang Mai
Care coffee,19.0876193,98.9015152,Chiang Mai
Coffee&tree shop,19.1441037,98.9888777,Chiang Mai
Ken’s house sweet&cafe,19.151831,98.980854,Chiang Mai
Phu Forest Cafe and Restaurant,19.1470806,98.9848896,Chiang Mai
บุญคาเฟ่ (Boon Cafe),19.1565967,98.9807088,Chiang Mai
ร้านกาแฟ ดอยแตง,19.200855,98.7984362,Chiang Mai
Ying yui cafe,19.2002005,98.8878034,Chiang Mai
Café Amazone ปตท แม่แตง,19.0822264,98.9367499,Chiang Mai
Orange Box Coffee,19.103801,98.820786,Chiang Mai
unh Cafe & Craft : ยุ่น คาเฟ่ แอนด์ คราฟท์,19.191985,98.9808331,Chiang Mai
C Kaffe Coffee & Bakery,19.1899317,98.996347,Chiang Mai
ULin Cafe,19.181704,98.9102239,Chiang Mai
แอร์ ไดมอนด์ คาเฟ่,19.0727021,98.9391523,Chiang Mai
Deenancoffee สาขา หน้าสวนสนแม่แตง,19.1492258,98.9470557,Chiang Mai
Hom Nual cafe,19.1919814,98.95876,Chiang Mai
Ma Ban Coffee Bar ( มาบ้าน ),19.1124373,98.832808,Chiang Mai
ร้านริมคลองแอนด์มานาคาเฟ่,19.1542696,98.9806384,Chiang Mai
Lisu การ์เด้น คาเฟ่,19.1040056,98.9220873,Chiang Mai
LAHUNA CAFE ลาหู่นะ คาเฟ่,19.261768,98.9215187,Chiang Mai
Yui coffee shop,19.0937931,98.9362475,Chiang Mai
Monday Bliss Cafe - มันเดย์บลิสคาเฟ่,19.1901574,98.8046391,Chiang Mai
กาแฟพันธุ์ไทย(PUNTHAI COFFEE) สาขา PT Station แม่แตง,19.1173032,98.9414991,Chiang Mai
HuernKaoLum Coffee,19.074319,98.9379228,Chiang Mai
ปงตอง Co-Thinking Space,19.1914837,98.8036642,Chiang Mai
ร้านไท่ฟู๋ Coffee & Cha,19.1558208,98.9794258,Chiang Mai
Rimnam Coffee,19.220569,98.845128,Chiang Mai
Terminal 30 Coffee MaeTaeng,19.1179056,98.9412403,Chiang Mai
Muanjai Coffee Cafe ตั้งอยู่เลขที่141 หมู่1 อ.แม่แตง จ.เชียงใหม่,19.1820891,98.9904104,Chiang Mai
Majestic Coffee,19.2205809,98.84378,Chiang Mai
ร้านกาแฟลาหู่ Lahu Coffee At Chokchai Elephant,19.1914618,98.8981127,Chiang Mai
โอ้ ‘ชีท คาเฟ่,19.1021533,98.9358744,Chiang Mai
ชั่งดี CAFE HOUSE,19.1906478,98.9956315,Chiang Mai
Deli Cafe (เดลี่ คาเฟ่ แม่แตง ),19.0762535,98.9377873,Chiang Mai
Chamcha Coffee สะพานแขวนบ้านสบก๋าย,19.234713,98.782613,Chiang Mai
Toast Mania,19.0944592,98.9367855,Chiang Mai
Tent Coffee,19.1583817,98.9799072,Chiang Mai
Garden to Table Chiang Mai,19.12554,98.930793,Chiang Mai
คาเฟ่ หุบเขาชิดดาว,19.1981601,98.7975497,Chiang Mai
ร้านละมุนละม่อมเค้กแอนด์คอฟฟี่,19.1317109,98.9490107,Chiang Mai
ปังปังHomeCoffee,19.117735,98.9416609,Chiang Mai
มดกาแฟสด,19.1274534,98.9491473,Chiang Mai
ไร่ชาลุงเดช,19.205949,98.7948903,Chiang Mai
The WoodsHouse,19.1790957,98.9153245,Chiang Mai
Doux Home Cafe @Maetaman อาหารและเครื่องดื่ม,19.2004669,98.8882707,Chiang Mai
ในดอย คาเฟ่ coffee and bistro,19.1460883,98.8629569,Chiang Mai
ร้านกาแฟสดริมทางบ้านช้าง,19.178182,98.8562115,Chiang Mai
Minrata's home,19.1135071,98.9331984,Chiang Mai
เเดนเทวดา,19.1232017,98.9420572,Chiang Mai
Bellcoffee,19.2180106,98.9718958,Chiang Mai
ร้านก้อยกาแฟ,19.1098631,98.9377321,Chiang Mai
NamNile Coffee,19.1182818,98.9414204,Chiang Mai
คุณยาย คอฟฟี่,19.1473117,98.9247341,Chiang Mai
Laan - Ka - Flair,19.2219493,98.8394974,Chiang Mai
ไท ทำ กาแฟ,19.2151885,98.8477782,Chiang Mai
ฉ่ำฉา coffee & นอนโฮมสเตย์ ล่องแพไม้ไผ่,19.2349966,98.7824753,Chiang Mai
บ้านสวนสามกอ ดอยม่อนเงาะ เชียงใหม่,19.1543585,98.8249444,Chiang Mai
Bamboo Elephant Cafe,19.1647626,98.8682879,Chiang Mai
ไร่ชาระมิงค์,19.2648545,98.9212156,Chiang Mai
สถานีรอรัก,19.1227916,98.9426989,Chiang Mai
"กาแฟ หน้าบ้าน""เด่น""",19.1586911,98.9795423,Chiang Mai
March March café,19.1073288,98.9263344,Chiang Mai
บ้านแคว่น คาเฟ่,19.1883905,98.9961217,Chiang Mai
di BOSCO coffee specialist Thailand,18.8879311,98.8288846,Chiang Mai
ริมนารา คาเฟ่ แอนด์ บริสโทร,18.9085786,98.9066595,Chiang Mai
Pong Yeang Berry-Windyhill,18.9116358,98.8259911,Chiang Mai
Rab-a-bit,18.9442909,98.9279754,Chiang Mai
Chic2465 Cafe and Restaurant,18.887817,98.9793753,Chiang Mai
เพาะความรัก cafe & farm,18.8789383,98.9801,Chiang Mai
อารีญ คาเฟ่,18.915463,98.9607193,Chiang Mai
Banchong cafe,19.014593,98.9420433,Chiang Mai
Thingamajiggy Coffee Roaster,18.9443426,98.9277222,Chiang Mai
Between Cafe. บีทวีนคาเฟ่,18.9074375,98.9038125,Chiang Mai
OFTEN Coffee,18.841932,98.9809316,Chiang Mai
ไม้เฮือน 60,18.9391643,98.9431324,Chiang Mai
DB​ SLOT​ Coffee Roaster​s,18.9088863,98.9147181,Chiang Mai
